Actual High Prices,Predicted High Prices,Date
447.46,446.87506,2025-01-03 08:33:00
447.56,446.9289,2025-01-03 08:32:00
447.5,447.0227,2025-01-03 08:31:00
447.54,447.0523,2025-01-03 08:30:00
447.54,447.09976,2025-01-03 08:29:00
447.55,447.0787,2025-01-03 08:28:00
447.5,447.1275,2025-01-03 08:27:00
447.68,447.13843,2025-01-03 08:26:00
447.68,447.19186,2025-01-03 08:25:00
447.84,447.20636,2025-01-03 08:24:00
447.76,447.18686,2025-01-03 08:23:00
447.51,447.17737,2025-01-03 08:22:00
447.5,447.23813,2025-01-03 08:21:00
447.2,447.31815,2025-01-03 08:20:00
449.12,447.4139,2025-01-03 08:19:00
448.4,447.55176,2025-01-03 08:18:00
448.4,447.62427,2025-01-03 08:17:00
448.4,447.70776,2025-01-03 08:16:00
448.4,447.64963,2025-01-03 08:15:00
448.39,447.77728,2025-01-03 08:14:00
448.42,447.6924,2025-01-03 08:13:00
448.42,447.86682,2025-01-03 08:12:00
448.62,447.71616,2025-01-03 08:11:00
448.67,447.8507,2025-01-03 08:10:00
448.41,447.78412,2025-01-03 08:09:00
448.67,447.93198,2025-01-03 08:08:00
448.67,447.9182,2025-01-03 08:07:00
448.4,447.99332,2025-01-03 08:06:00
448.65,448.001,2025-01-03 08:05:00
448.65,447.97833,2025-01-03 08:04:00
448.4,448.01852,2025-01-03 08:03:00
448.425,447.94992,2025-01-03 08:02:00
448.7,448.06708,2025-01-03 08:01:00
448.43,447.89792,2025-01-03 08:00:00
448.7,448.04297,2025-01-03 07:59:00
448.7,447.83517,2025-01-03 07:58:00
448.75,447.9903,2025-01-03 07:57:00
448.75,447.92465,2025-01-03 07:56:00
448.465,447.9475,2025-01-03 07:55:00
448.78,447.86197,2025-01-03 07:54:00
448.465,447.86453,2025-01-03 07:53:00
448.45,447.86905,2025-01-03 07:52:00
448.22,447.9168,2025-01-03 07:51:00
448.8,447.9923,2025-01-03 07:50:00
448.475,448.11676,2025-01-03 07:49:00
448.8,448.06296,2025-01-03 07:48:00
448.475,448.09714,2025-01-03 07:46:00
448.47,447.96274,2025-01-03 07:45:00
448.47,447.88647,2025-01-03 07:44:00
448.475,447.78024,2025-01-03 07:43:00
448.475,447.78687,2025-01-03 07:42:00
448.475,447.86227,2025-01-03 07:41:00
448.48,447.86905,2025-01-03 07:40:00
448.23,447.9423,2025-01-03 07:39:00
448.784,447.96347,2025-01-03 07:38:00
448.8,447.96753,2025-01-03 07:37:00
448.32,447.848,2025-01-03 07:36:00
448.32,447.85666,2025-01-03 07:35:00
448.32,447.7923,2025-01-03 07:34:00
448.31,447.90268,2025-01-03 07:33:00
448.31,447.75302,2025-01-03 07:32:00
448.35,447.87393,2025-01-03 07:31:00
448.48,447.75293,2025-01-03 07:30:00
448.395,447.90912,2025-01-03 07:29:00
448.395,447.78052,2025-01-03 07:28:00
448.545,447.87827,2025-01-03 07:27:00
448.57,447.84045,2025-01-03 07:26:00
448.6425,447.96005,2025-01-03 07:25:00
448.65,447.82187,2025-01-03 07:24:00
448.75,447.9758,2025-01-03 07:23:00
448.76,447.76505,2025-01-03 07:22:00
448.76,447.89032,2025-01-03 07:21:00
448.79,447.70877,2025-01-03 07:20:00
448.79,447.9255,2025-01-03 07:19:00
448.78,447.79556,2025-01-03 07:18:00
448.69000000000005,448.00183,2025-01-03 07:17:00
448.73,447.86856,2025-01-03 07:16:00
448.675,448.1174,2025-01-03 07:15:00
448.712,448.14075,2025-01-03 07:14:00
448.745,448.2431,2025-01-03 07:13:00
448.745,448.20648,2025-01-03 07:12:00
448.96,448.1484,2025-01-03 07:11:00
448.9602,448.14294,2025-01-03 07:10:00
448.96,448.03537,2025-01-03 07:09:00
448.8,447.9792,2025-01-03 07:08:00
448.8,447.92328,2025-01-03 07:07:00
448.96,447.95316,2025-01-03 07:06:00
448.735,448.0269,2025-01-03 07:05:00
448.96,448.16272,2025-01-03 07:04:00
448.97,448.20328,2025-01-03 07:03:00
448.74,448.21136,2025-01-03 07:02:00
448.8,448.1984,2025-01-03 07:01:00
448.94,448.20822,2025-01-03 07:00:00
448.97,448.32306,2025-01-03 06:59:00
448.88,448.3106,2025-01-03 06:58:00
448.97,448.3601,2025-01-03 06:57:00
448.927,448.24115,2025-01-03 06:56:00
448.755,448.2627,2025-01-03 06:55:00
448.99,448.20502,2025-01-03 06:54:00
448.8,448.23935,2025-01-03 06:53:00
448.9,448.32556,2025-01-03 06:52:00
448.75,448.28552,2025-01-03 06:51:00
448.99,448.26974,2025-01-03 06:50:00
448.9,448.12903,2025-01-03 06:49:00
448.9777,448.19794,2025-01-03 06:48:00
448.97,448.0883,2025-01-03 06:47:00
448.9038,448.13904,2025-01-03 06:46:00
448.98,448.1473,2025-01-03 06:45:00
448.99,448.1337,2025-01-03 06:44:00
448.9,448.20715,2025-01-03 06:43:00
448.99,448.1411,2025-01-03 06:42:00
448.865,448.20468,2025-01-03 06:41:00
448.85,448.14795,2025-01-03 06:40:00
448.84,448.2847,2025-01-03 06:39:00
448.83,448.22437,2025-01-03 06:38:00
448.851,448.37512,2025-01-03 06:37:00
448.86,448.3053,2025-01-03 06:36:00
448.851,448.51236,2025-01-03 06:35:00
448.86,448.49387,2025-01-03 06:34:00
448.86,448.6564,2025-01-03 06:33:00
448.85,448.57388,2025-01-03 06:32:00
448.8,448.62378,2025-01-03 06:31:00
448.7,448.50928,2025-01-03 06:30:00
448.8,448.58096,2025-01-03 06:29:00
448.85,448.53717,2025-01-03 06:28:00
448.8,448.5978,2025-01-03 06:27:00
448.85,448.51907,2025-01-03 06:26:00
448.99,448.55872,2025-01-03 06:25:00
448.8415,448.41257,2025-01-03 06:24:00
448.7999,448.4094,2025-01-03 06:23:00
448.85,448.17578,2025-01-03 06:22:00
448.8,448.0753,2025-01-03 06:21:00
448.7648,447.89014,2025-01-03 06:20:00
448.84,447.88135,2025-01-03 06:19:00
448.77,447.89725,2025-01-03 06:18:00
448.77,447.82358,2025-01-03 06:17:00
448.8365,447.74268,2025-01-03 06:16:00
448.7769,447.5553,2025-01-03 06:15:00
448.8,447.67465,2025-01-03 06:14:00
448.8,447.52332,2025-01-03 06:13:00
448.8,447.83,2025-01-03 06:12:00
448.8,447.6261,2025-01-03 06:11:00
448.775,447.88745,2025-01-03 06:10:00
448.775,447.76294,2025-01-03 06:09:00
448.775,448.16476,2025-01-03 06:08:00
448.95,448.05927,2025-01-03 06:07:00
448.8,448.38345,2025-01-03 06:06:00
448.77,448.271,2025-01-03 06:05:00
448.76,448.45435,2025-01-03 06:04:00
448.77,448.29425,2025-01-03 06:03:00
448.76,448.42136,2025-01-03 06:02:00
448.76,448.30026,2025-01-03 06:01:00
448.77,448.50372,2025-01-03 06:00:00
448.7,448.41772,2025-01-03 05:59:00
448.69000000000005,448.59082,2025-01-03 05:58:00
448.75,448.5024,2025-01-03 05:57:00
448.69000000000005,448.68198,2025-01-03 05:56:00
448.77,448.6014,2025-01-03 05:55:00
448.7425,448.64352,2025-01-03 05:54:00
448.77,448.54697,2025-01-03 05:53:00
448.92,448.53574,2025-01-03 05:52:00
448.91,448.41205,2025-01-03 05:51:00
448.755,448.41922,2025-01-03 05:50:00
448.91,448.3246,2025-01-03 05:49:00
448.9022,448.33084,2025-01-03 05:48:00
448.92,448.37378,2025-01-03 05:47:00
448.85,448.4332,2025-01-03 05:46:00
448.84,448.5129,2025-01-03 05:45:00
448.92,448.56757,2025-01-03 05:44:00
448.76,448.82452,2025-01-03 05:43:00
448.93,448.94864,2025-01-03 05:42:00
448.94,449.27808,2025-01-03 05:41:00
448.94,449.37317,2025-01-03 05:40:00
448.99,449.6073,2025-01-03 05:39:00
448.94,449.64783,2025-01-03 05:38:00
448.9,449.828,2025-01-03 05:37:00
448.94,449.87875,2025-01-03 05:36:00
448.94,450.11526,2025-01-03 05:35:00
448.94,450.23935,2025-01-03 05:34:00
448.77,450.56308,2025-01-03 05:33:00
448.9204,450.85037,2025-01-03 05:32:00
448.9,451.27298,2025-01-03 05:31:00
462.5142,451.73328,2025-01-03 05:30:00
448.94,452.2475,2025-01-03 05:29:00
475.6,452.71814,2025-01-03 05:28:00
448.93,453.07574,2025-01-03 05:27:00
448.93,452.99844,2025-01-03 05:26:00
475.6,453.09436,2025-01-03 05:25:00
449.06,452.61588,2025-01-03 05:24:00
449.0582,452.63086,2025-01-03 05:23:00
449.1,452.1575,2025-01-03 05:22:00
449.095,451.85922,2025-01-03 05:21:00
448.99,451.37424,2025-01-03 05:20:00
448.99,451.0779,2025-01-03 05:19:00
448.925,450.61597,2025-01-03 05:18:00
448.96,450.68384,2025-01-03 05:17:00
448.96,450.31317,2025-01-03 05:16:00
448.96,450.4481,2025-01-03 05:15:00
448.99,449.4403,2025-01-03 05:14:00
448.96,449.62872,2025-01-03 05:13:00
448.925,448.75986,2025-01-03 05:12:00
448.99,448.95187,2025-01-03 05:11:00
448.98,448.34015,2025-01-03 05:10:00
448.99,448.69702,2025-01-03 05:09:00
449.09,448.22025,2025-01-03 05:08:00
448.85,448.51355,2025-01-03 05:07:00
448.85,448.1861,2025-01-03 05:06:00
448.8,448.3698,2025-01-03 05:05:00
448.85,448.12817,2025-01-03 05:04:00
448.75,448.105,2025-01-03 05:03:00
448.85,447.93225,2025-01-03 05:02:00
448.73,447.84784,2025-01-03 05:01:00
448.8,447.8348,2025-01-03 05:00:00
448.85,447.76273,2025-01-03 04:59:00
448.8437,447.88116,2025-01-03 04:57:00
448.725,447.5575,2025-01-03 04:56:00
448.725,447.91214,2025-01-03 04:55:00
448.79,447.6214,2025-01-03 04:54:00
448.84,447.92325,2025-01-03 04:53:00
448.85,447.62933,2025-01-03 04:51:00
448.85,447.884,2025-01-03 04:50:00
448.99,447.6866,2025-01-03 04:49:00
448.85,447.86197,2025-01-03 04:48:00
449.2,447.72263,2025-01-03 04:47:00
448.5,447.8,2025-01-03 04:46:00
448.5,447.71957,2025-01-03 04:45:00
448.4,447.78043,2025-01-03 04:44:00
448.99,447.7572,2025-01-03 04:43:00
448.5,447.77325,2025-01-03 04:42:00
448.5,447.80774,2025-01-03 04:41:00
448.5,447.789,2025-01-03 04:39:00
448.5,447.8424,2025-01-03 04:38:00
448.84,447.86655,2025-01-03 04:37:00
448.99,447.85126,2025-01-03 04:36:00
448.82,447.9586,2025-01-03 04:35:00
448.67,447.83417,2025-01-03 04:34:00
448.85,447.96634,2025-01-03 04:33:00
448.91,447.8381,2025-01-03 04:32:00
448.99,447.9348,2025-01-03 04:31:00
448.705,447.90213,2025-01-03 04:30:00
448.84,447.95547,2025-01-03 04:29:00
448.8332,447.95932,2025-01-03 04:28:00
448.5,447.91476,2025-01-03 04:27:00
448.99,447.97195,2025-01-03 04:26:00
448.99,447.9681,2025-01-03 04:25:00
448.99,448.10065,2025-01-03 04:24:00
448.99,448.07773,2025-01-03 04:23:00
449.3,448.14188,2025-01-03 04:22:00
449.31,448.1437,2025-01-03 04:21:00
449.33000000000004,448.2122,2025-01-03 04:20:00
449.25,448.25964,2025-01-03 04:19:00
449.2,448.188,2025-01-03 04:18:00
449.2,448.22855,2025-01-03 04:17:00
449.12,448.12857,2025-01-03 04:16:00
449.05,448.1878,2025-01-03 04:15:00
449.13,448.0756,2025-01-03 04:14:00
449.07,448.1959,2025-01-03 04:13:00
448.99999999999994,448.15433,2025-01-03 04:12:00
449.6,448.34067,2025-01-03 04:11:00
449.72,448.36234,2025-01-03 04:10:00
449.11,448.3987,2025-01-03 04:09:00
449.21,448.35126,2025-01-03 04:08:00
449.2,448.265,2025-01-03 04:07:00
449.05,448.23892,2025-01-03 04:06:00
449.08,448.18344,2025-01-03 04:05:00
449.18,448.1963,2025-01-03 04:04:00
449.16,448.2265,2025-01-03 04:03:00
449.06,448.18674,2025-01-03 04:02:00
449.07,448.24646,2025-01-03 04:01:00
449.1299,448.27335,2025-01-03 04:00:00
449.255,448.36533,2025-01-02 19:59:00
449.38,448.4855,2025-01-02 19:58:00
449.4899,448.52893,2025-01-02 19:57:00
449.53,448.60797,2025-01-02 19:56:00
449.45,448.5285,2025-01-02 19:55:00
449.18,448.5182,2025-01-02 19:54:00
449.2,448.4012,2025-01-02 19:53:00
449.21,448.48236,2025-01-02 19:52:00
449.3,448.46777,2025-01-02 19:51:00
449.39,448.61642,2025-01-02 19:50:00
449.37,448.5502,2025-01-02 19:49:00
449.4,448.6419,2025-01-02 19:48:00
449.34,448.4978,2025-01-02 19:47:00
449.31999999999994,448.54486,2025-01-02 19:46:00
449.27,448.37424,2025-01-02 19:45:00
449.36,448.4415,2025-01-02 19:44:00
449.25,448.31253,2025-01-02 19:43:00
449.18,448.366,2025-01-02 19:42:00
449.06,448.21332,2025-01-02 19:41:00
448.97,448.22726,2025-01-02 19:40:00
448.88,448.03152,2025-01-02 19:39:00
448.8,448.09412,2025-01-02 19:38:00
448.77,447.9433,2025-01-02 19:37:00
448.7,448.04593,2025-01-02 19:36:00
448.87,448.0394,2025-01-02 19:35:00
448.9,448.1976,2025-01-02 19:34:00
448.89,448.2615,2025-01-02 19:33:00
448.86,448.2594,2025-01-02 19:32:00
448.94,448.2948,2025-01-02 19:31:00
448.96,448.21808,2025-01-02 19:30:00
448.95,448.26562,2025-01-02 19:29:00
448.92,448.0792,2025-01-02 19:28:00
448.91,448.0673,2025-01-02 19:27:00
448.93,447.91956,2025-01-02 19:26:00
448.94,447.9857,2025-01-02 19:25:00
448.88,447.91672,2025-01-02 19:24:00
448.87,448.02826,2025-01-02 19:23:00
448.85,447.9303,2025-01-02 19:22:00
448.84,448.0,2025-01-02 19:21:00
448.91,447.91873,2025-01-02 19:20:00
448.8937,447.9386,2025-01-02 19:19:00
448.755,447.87775,2025-01-02 19:18:00
448.64,447.8372,2025-01-02 19:17:00
448.66,447.77148,2025-01-02 19:16:00
448.6,447.7229,2025-01-02 19:15:00
448.4,447.66885,2025-01-02 19:14:00
448.27,447.6414,2025-01-02 19:13:00
448.3,447.6094,2025-01-02 19:12:00
448.09,447.60147,2025-01-02 19:11:00
448.085,447.59418,2025-01-02 19:10:00
448.235,447.6849,2025-01-02 19:09:00
448.3799000000001,447.76193,2025-01-02 19:08:00
448.425,447.88913,2025-01-02 19:07:00
448.53,447.9317,2025-01-02 19:06:00
448.57,448.06284,2025-01-02 19:05:00
448.6768,448.01395,2025-01-02 19:04:00
448.7748,448.07278,2025-01-02 19:03:00
448.71,448.02014,2025-01-02 19:02:00
448.62,447.89673,2025-01-02 19:01:00
448.65,447.74927,2025-01-02 19:00:00
448.71,447.64136,2025-01-02 18:59:00
448.7,447.5732,2025-01-02 18:58:00
448.655,447.49777,2025-01-02 18:57:00
448.59,447.47397,2025-01-02 18:56:00
448.62,447.48132,2025-01-02 18:55:00
448.67999999999995,447.52295,2025-01-02 18:54:00
448.705,447.70306,2025-01-02 18:53:00
448.75,447.77448,2025-01-02 18:52:00
448.7799,447.99197,2025-01-02 18:51:00
448.85,447.99548,2025-01-02 18:50:00
448.87,448.13458,2025-01-02 18:49:00
448.83,448.007,2025-01-02 18:48:00
448.67,448.03308,2025-01-02 18:47:00
448.67999999999995,447.91678,2025-01-02 18:46:00
448.7199,448.02548,2025-01-02 18:45:00
448.72,448.0113,2025-01-02 18:44:00
448.7599,448.05807,2025-01-02 18:43:00
448.775,448.0421,2025-01-02 18:42:00
448.76,448.07513,2025-01-02 18:41:00
448.765,448.03912,2025-01-02 18:40:00
448.75,447.94278,2025-01-02 18:39:00
448.77,447.97974,2025-01-02 18:38:00
448.63,447.91638,2025-01-02 18:37:00
448.81,448.0545,2025-01-02 18:36:00
448.8,448.05237,2025-01-02 18:35:00
448.76,448.22278,2025-01-02 18:34:00
448.81,448.18518,2025-01-02 18:33:00
449.00499999999994,448.336,2025-01-02 18:32:00
449.07,448.30093,2025-01-02 18:31:00
449.06410000000005,448.41428,2025-01-02 18:30:00
449.2,448.3007,2025-01-02 18:29:00
449.25,448.36185,2025-01-02 18:28:00
449.15,448.22668,2025-01-02 18:27:00
448.92,448.18604,2025-01-02 18:26:00
449.0166,448.09903,2025-01-02 18:25:00
449.07,448.13626,2025-01-02 18:24:00
449.135,448.29312,2025-01-02 18:23:00
449.29,448.27634,2025-01-02 18:22:00
449.27,448.47186,2025-01-02 18:21:00
449.4763,448.40363,2025-01-02 18:20:00
449.49,448.58664,2025-01-02 18:19:00
449.51,448.4853,2025-01-02 18:18:00
449.56,448.5488,2025-01-02 18:17:00
449.36,448.45642,2025-01-02 18:16:00
449.4,448.47885,2025-01-02 18:15:00
449.38,448.4447,2025-01-02 18:14:00
449.31,448.43542,2025-01-02 18:13:00
449.28,448.4312,2025-01-02 18:12:00
449.21,448.4299,2025-01-02 18:11:00
449.25,448.56012,2025-01-02 18:10:00
449.31,448.6296,2025-01-02 18:09:00
449.38,448.7585,2025-01-02 18:08:00
449.245,448.7942,2025-01-02 18:07:00
449.43,448.91098,2025-01-02 18:06:00
449.58,448.95502,2025-01-02 18:05:00
449.79,449.02048,2025-01-02 18:04:00
449.82,449.01724,2025-01-02 18:03:00
449.89,448.94247,2025-01-02 18:02:00
449.93,448.84338,2025-01-02 18:01:00
449.59,448.72766,2025-01-02 18:00:00
449.345,448.61996,2025-01-02 17:59:00
449.1291,448.52014,2025-01-02 17:58:00
449.16,448.53842,2025-01-02 17:57:00
449.2799,448.5684,2025-01-02 17:56:00
449.29,448.7157,2025-01-02 17:55:00
449.33000000000004,448.65887,2025-01-02 17:54:00
449.25,448.68542,2025-01-02 17:53:00
449.1399,448.53336,2025-01-02 17:52:00
449.07,448.5335,2025-01-02 17:51:00
449.09,448.44946,2025-01-02 17:50:00
449.08859999999993,448.51404,2025-01-02 17:49:00
449.2499,448.54138,2025-01-02 17:48:00
449.12,448.55765,2025-01-02 17:47:00
449.16,448.57617,2025-01-02 17:46:00
449.15,448.46002,2025-01-02 17:45:00
449.08,448.5051,2025-01-02 17:44:00
449.2537,448.478,2025-01-02 17:43:00
449.349,448.52832,2025-01-02 17:42:00
449.39,448.58813,2025-01-02 17:41:00
449.33990000000006,448.5627,2025-01-02 17:40:00
449.2,448.508,2025-01-02 17:39:00
449.23,448.42932,2025-01-02 17:38:00
449.26,448.4036,2025-01-02 17:37:00
449.24,448.43304,2025-01-02 17:36:00
449.29,448.4097,2025-01-02 17:35:00
449.2838,448.41132,2025-01-02 17:34:00
449.1,448.3551,2025-01-02 17:33:00
449.12,448.3009,2025-01-02 17:32:00
448.98,448.30923,2025-01-02 17:31:00
449.1364,448.37885,2025-01-02 17:30:00
449.12,448.54147,2025-01-02 17:29:00
449.25,448.60214,2025-01-02 17:28:00
449.2117,448.59622,2025-01-02 17:27:00
449.13,448.5693,2025-01-02 17:26:00
449.1221,448.46973,2025-01-02 17:25:00
448.9604,448.46606,2025-01-02 17:24:00
448.99,448.41064,2025-01-02 17:23:00
449.08,448.50174,2025-01-02 17:22:00
449.185,448.62305,2025-01-02 17:21:00
449.46,448.6785,2025-01-02 17:20:00
449.3799,448.78778,2025-01-02 17:19:00
449.46,448.8021,2025-01-02 17:18:00
449.36,448.86142,2025-01-02 17:17:00
449.53,448.79355,2025-01-02 17:16:00
449.4167,448.76425,2025-01-02 17:15:00
449.34,448.68588,2025-01-02 17:14:00
449.25,448.55548,2025-01-02 17:13:00
449.25,448.53375,2025-01-02 17:12:00
449.27,448.46628,2025-01-02 17:11:00
449.38,448.59604,2025-01-02 17:10:00
449.3697,448.6005,2025-01-02 17:09:00
449.4199,448.76822,2025-01-02 17:08:00
449.4599,448.67822,2025-01-02 17:07:00
449.44,448.7491,2025-01-02 17:06:00
449.395,448.6698,2025-01-02 17:05:00
449.4619,448.66708,2025-01-02 17:04:00
449.36,448.6784,2025-01-02 17:03:00
449.41,448.5927,2025-01-02 17:02:00
449.3861,448.65872,2025-01-02 17:01:00
449.43,448.60037,2025-01-02 17:00:00
449.46,448.70428,2025-01-02 16:59:00
449.4859,448.67596,2025-01-02 16:58:00
449.545,448.73547,2025-01-02 16:57:00
449.56,448.7119,2025-01-02 16:56:00
449.57,448.67017,2025-01-02 16:55:00
449.48,448.6655,2025-01-02 16:54:00
449.46,448.55334,2025-01-02 16:53:00
449.2432,448.58417,2025-01-02 16:52:00
449.33000000000004,448.53214,2025-01-02 16:51:00
449.3899,448.63516,2025-01-02 16:50:00
449.345,448.63333,2025-01-02 16:49:00
449.19,448.7012,2025-01-02 16:48:00
449.56,448.7575,2025-01-02 16:47:00
449.6294,448.83838,2025-01-02 16:46:00
449.69,448.86755,2025-01-02 16:45:00
449.58,448.87354,2025-01-02 16:44:00
449.61,448.9124,2025-01-02 16:43:00
449.6600000000001,448.83878,2025-01-02 16:42:00
449.5442,448.8244,2025-01-02 16:41:00
449.5499,448.7139,2025-01-02 16:40:00
449.6606,448.70203,2025-01-02 16:39:00
449.48,448.6361,2025-01-02 16:38:00
449.3899,448.61804,2025-01-02 16:37:00
449.44,448.6596,2025-01-02 16:36:00
449.58,448.70935,2025-01-02 16:35:00
449.65000000000003,448.84247,2025-01-02 16:34:00
449.6,448.7556,2025-01-02 16:33:00
449.55,448.8926,2025-01-02 16:32:00
449.5,448.8016,2025-01-02 16:31:00
449.5,448.971,2025-01-02 16:30:00
449.7049,449.00803,2025-01-02 16:29:00
449.775,449.196,2025-01-02 16:28:00
449.9599999999999,449.22583,2025-01-02 16:27:00
449.84,449.33386,2025-01-02 16:26:00
449.8147,449.28403,2025-01-02 16:25:00
449.9899,449.2882,2025-01-02 16:24:00
449.9563,449.189,2025-01-02 16:23:00
449.97,449.13397,2025-01-02 16:22:00
450.0,448.95166,2025-01-02 16:21:00
449.78,448.85522,2025-01-02 16:20:00
449.6449999999999,448.69308,2025-01-02 16:19:00
449.4,448.63052,2025-01-02 16:18:00
449.5,448.52908,2025-01-02 16:17:00
449.48,448.51184,2025-01-02 16:16:00
449.2762,448.45206,2025-01-02 16:15:00
449.14,448.46445,2025-01-02 16:14:00
449.3899,448.46924,2025-01-02 16:13:00
449.5,448.596,2025-01-02 16:12:00
449.43,448.61618,2025-01-02 16:11:00
449.5,448.66653,2025-01-02 16:10:00
449.5,448.57343,2025-01-02 16:09:00
449.3585,448.5887,2025-01-02 16:08:00
449.515,448.5078,2025-01-02 16:07:00
449.57,448.53433,2025-01-02 16:06:00
449.54,448.49017,2025-01-02 16:05:00
449.49,448.40903,2025-01-02 16:04:00
449.5,448.4094,2025-01-02 16:03:00
449.5,448.38882,2025-01-02 16:02:00
449.535,448.49658,2025-01-02 16:01:00
449.65000000000003,448.56503,2025-01-02 16:00:00
449.78,448.7545,2025-01-02 15:59:00
449.58,448.8126,2025-01-02 15:58:00
449.51,448.87936,2025-01-02 15:57:00
449.97,448.92203,2025-01-02 15:56:00
449.97,449.00128,2025-01-02 15:55:00
449.86,449.0223,2025-01-02 15:54:00
449.825,449.01248,2025-01-02 15:53:00
450.03,448.98245,2025-01-02 15:52:00
450.04,449.03613,2025-01-02 15:51:00
449.94,448.9955,2025-01-02 15:50:00
450.0,448.91754,2025-01-02 15:49:00
449.99,448.94904,2025-01-02 15:48:00
449.95,448.804,2025-01-02 15:47:00
449.8944,448.9427,2025-01-02 15:46:00
449.9,448.69495,2025-01-02 15:45:00
449.75,448.84146,2025-01-02 15:44:00
449.82,448.6064,2025-01-02 15:43:00
449.84,448.74588,2025-01-02 15:42:00
449.57,448.5484,2025-01-02 15:41:00
449.45,448.61432,2025-01-02 15:40:00
449.4264,448.4267,2025-01-02 15:39:00
449.1599,448.51794,2025-01-02 15:38:00
449.07,448.4498,2025-01-02 15:37:00
449.3999,448.6671,2025-01-02 15:36:00
449.25,448.77347,2025-01-02 15:35:00
449.4199,449.00284,2025-01-02 15:34:00
449.3522,449.10718,2025-01-02 15:33:00
450.35,449.22897,2025-01-02 15:32:00
450.0,449.30124,2025-01-02 15:31:00
450.0,449.29843,2025-01-02 15:30:00
449.88,449.20303,2025-01-02 15:29:00
449.75,449.05655,2025-01-02 15:28:00
449.76,449.03732,2025-01-02 15:27:00
449.8396,448.89252,2025-01-02 15:26:00
449.95,448.91495,2025-01-02 15:25:00
449.76,448.7659,2025-01-02 15:24:00
449.5,448.7506,2025-01-02 15:23:00
449.74,448.6028,2025-01-02 15:22:00
449.31999999999994,448.57108,2025-01-02 15:21:00
448.9047,448.39862,2025-01-02 15:20:00
449.125,448.3332,2025-01-02 15:19:00
449.2,448.1829,2025-01-02 15:18:00
449.15,448.09827,2025-01-02 15:17:00
448.82,447.8982,2025-01-02 15:16:00
448.47,447.81448,2025-01-02 15:15:00
448.11,447.66022,2025-01-02 15:14:00
447.92,447.58356,2025-01-02 15:13:00
447.94,447.54654,2025-01-02 15:12:00
448.0713,447.54083,2025-01-02 15:11:00
448.0299999999999,447.65698,2025-01-02 15:10:00
448.24,447.68643,2025-01-02 15:09:00
448.6,447.83676,2025-01-02 15:08:00
448.65,447.88464,2025-01-02 15:07:00
448.5944,447.99353,2025-01-02 15:06:00
448.41,447.9939,2025-01-02 15:05:00
448.53,448.03378,2025-01-02 15:04:00
448.67,448.1278,2025-01-02 15:03:00
449.2,448.24814,2025-01-02 15:02:00
449.24,448.2936,2025-01-02 15:01:00
449.25,448.38156,2025-01-02 15:00:00
449.39,448.306,2025-01-02 14:59:00
449.34,448.2899,2025-01-02 14:58:00
449.17,448.1683,2025-01-02 14:57:00
448.86,448.14767,2025-01-02 14:56:00
448.7545,448.05484,2025-01-02 14:55:00
448.74,448.0796,2025-01-02 14:54:00
449.06,448.0699,2025-01-02 14:53:00
448.9,448.07138,2025-01-02 14:52:00
448.95,447.99875,2025-01-02 14:51:00
448.77,447.92358,2025-01-02 14:50:00
448.5,447.79797,2025-01-02 14:49:00
448.4,447.7008,2025-01-02 14:48:00
448.41,447.58447,2025-01-02 14:47:00
448.1732,447.49414,2025-01-02 14:46:00
447.6,447.38312,2025-01-02 14:45:00
447.6808,447.30865,2025-01-02 14:44:00
447.77,447.24,2025-01-02 14:43:00
447.7699,447.20844,2025-01-02 14:42:00
447.6,447.105,2025-01-02 14:41:00
447.57,446.93576,2025-01-02 14:40:00
447.21,446.98224,2025-01-02 14:39:00
447.15,446.79956,2025-01-02 14:38:00
447.425,447.03818,2025-01-02 14:37:00
447.53,446.9743,2025-01-02 14:36:00
447.38999999999993,447.21588,2025-01-02 14:35:00
447.3875,447.14966,2025-01-02 14:34:00
447.62,447.3145,2025-01-02 14:33:00
447.89,447.27835,2025-01-02 14:32:00
448.3899,447.3882,2025-01-02 14:31:00
448.39,447.30432,2025-01-02 14:30:00
447.43,447.2578,2025-01-02 14:29:00
447.24,447.1137,2025-01-02 14:28:00
447.37,447.058,2025-01-02 14:27:00
447.43,446.99826,2025-01-02 14:26:00
447.42,447.03696,2025-01-02 14:25:00
447.83,446.94492,2025-01-02 14:24:00
447.99,446.86005,2025-01-02 14:23:00
447.65,446.6874,2025-01-02 14:22:00
447.514,446.50583,2025-01-02 14:21:00
446.88,446.32785,2025-01-02 14:20:00
446.48,446.1244,2025-01-02 14:19:00
446.6633,445.9976,2025-01-02 14:18:00
446.64,445.8342,2025-01-02 14:17:00
446.12,445.78983,2025-01-02 14:16:00
446.15,445.6176,2025-01-02 14:15:00
445.91,445.6001,2025-01-02 14:14:00
446.05,445.44815,2025-01-02 14:13:00
446.0,445.42813,2025-01-02 14:12:00
445.7,445.3434,2025-01-02 14:11:00
445.625,445.2836,2025-01-02 14:10:00
445.665,445.22116,2025-01-02 14:09:00
445.65,445.1406,2025-01-02 14:08:00
445.58,445.13025,2025-01-02 14:07:00
445.3499,445.06174,2025-01-02 14:06:00
445.505,445.14444,2025-01-02 14:05:00
445.82,445.14053,2025-01-02 14:04:00
446.0,445.25052,2025-01-02 14:03:00
445.5873,445.23587,2025-01-02 14:02:00
